t,com,arr,sexe,age,gs,pays,dest,trans,sect,nat,w
A,67163,674,F,30-44,employes,,,,,,5.39
A,67163,674,F,30-44,prof_inter,,,,,,25.12
A,67163,674,F,45-54,cadres,,,,,,25.07
A,67163,674,F,45-54,prof_inter,,,,,,13.9
A,67163,674,F,55+,employes,,,,,,4.49
A,67163,674,F,55+,ouvriers,,,,,,4.49
A,67163,674,H,15-29,employes,,,,,,12.49
A,67163,674,H,15-29,prof_inter,,,,,,9.84
A,67163,674,H,30-44,agriculteurs,,,,,,5.39
A,67163,674,H,30-44,artisans,,,,,,5.39
A,67163,674,H,30-44,cadres,,,,,,10.31
A,67163,674,H,30-44,employes,,,,,,9.41
A,67163,674,H,30-44,ouvriers,,,,,,5.39
A,67163,674,H,30-44,prof_inter,,,,,,4.92
A,67163,674,H,45-54,artisans,,,,,,9.84
A,67163,674,H,45-54,cadres,,,,,,9.41
A,67163,674,H,45-54,employes,,,,,,12.02
A,67163,674,H,45-54,prof_inter,,,,,,9.84
A,67163,674,H,55+,ouvriers,,,,,,8.59
A,67163,674,H,55+,prof_inter,,,,,,9.88
A,67164,675,F,15-29,cadres,,,,,,4.93
A,67164,675,F,15-29,employes,,,,,,10.09
A,67164,675,F,15-29,prof_inter,,,,,,5.16
A,67164,675,F,30-44,agriculteurs,,,,,,10.09
A,67164,675,F,30-44,artisans,,,,,,4.71
A,67164,675,F,30-44,cadres,,,,,,5.4
A,67164,675,F,30-44,employes,,,,,,46.97
A,67164,675,F,30-44,ouvriers,,,,,,20.42
A,67164,675,F,30-44,prof_inter,,,,,,31.44
A,67164,675,F,45-54,employes,,,,,,4.93
A,67164,675,F,45-54,ouvriers,,,,,,5.91
A,67164,675,F,45-54,prof_inter,,,,,,15.27
A,67164,675,F,55+,artisans,,,,,,5.16
A,67164,675,F,55+,cadres,,,,,,4.93
A,67164,675,F,55+,employes,,,,,,19.73
A,67164,675,F,55+,prof_inter,,,,,,20.18
A,67164,675,H,15-29,cadres,,,,,,4.71
A,67164,675,H,15-29,ouvriers,,,,,,21.63
A,67164,675,H,30-44,agriculteurs,,,,,,5.16
A,67164,675,H,30-44,artisans,,,,,,5.16
A,67164,675,H,30-44,cadres,,,,,,15.49
A,67164,675,H,30-44,employes,,,,,,10.32
A,67164,675,H,30-44,ouvriers,,,,,,31.01
A,67164,675,H,30-44,prof_inter,,,,,,31.68
A,67164,675,H,45-54,artisans,,,,,,5.4
A,67164,675,H,45-54,ouvriers,,,,,,15.96
A,67164,675,H,45-54,prof_inter,,,,,,10.56
A,67164,675,H,55+,agriculteurs,,,,,,5.16
A,67164,675,H,55+,cadres,,,,,,19.51
A,67164,675,H,55+,employes,,,,,,4.93
A,67164,675,H,55+,ouvriers,,,,,,25.87
A,67164,675,H,55+,prof_inter,,,,,,14.57
A,67165,673,F,15-29,employes,,,,,,4.8
A,67165,673,F,30-44,artisans,,,,,,4.8
A,67165,673,F,30-44,employes,,,,,,19.18
A,67165,673,F,30-44,ouvriers,,,,,,4.8
A,67165,673,F,30-44,prof_inter,,,,,,14.39
A,67165,673,F,45-54,ouvriers,,,,,,4.8
A,67165,673,F,55+,artisans,,,,,,9.59
A,67165,673,F,55+,employes,,,,,,9.59
A,67165,673,H,30-44,ouvriers,,,,,,28.77
A,67165,673,H,30-44,prof_inter,,,,,,14.39
A,67165,673,H,45-54,cadres,,,,,,4.8
A,67165,673,H,45-54,ouvriers,,,,,,19.18
A,67165,673,H,45-54,prof_inter,,,,,,4.8
A,67165,673,H,55+,artisans,,,,,,4.8
A,67165,673,H,55+,ouvriers,,,,,,9.59
A,67165,673,H,55+,prof_inter,,,,,,9.59
A,67166,674,F,15-29,prof_inter,,,,,,5.08
A,67166,674,F,30-44,cadres,,,,,,10.15
A,67166,674,F,30-44,employes,,,,,,10.15
A,67166,674,F,30-44,prof_inter,,,,,,15.23
A,67166,674,F,45-54,cadres,,,,,,5.08
A,67166,674,F,45-54,employes,,,,,,5.08
A,67166,674,F,45-54,ouvriers,,,,,,10.15
A,67166,674,H,15-29,prof_inter,,,,,,5.08
A,67166,674,H,30-44,artisans,,,,,,10.15
A,67166,674,H,30-44,cadres,,,,,,15.23
A,67166,674,H,30-44,ouvriers,,,,,,5.08
A,67166,674,H,30-44,prof_inter,,,,,,10.15
A,67166,674,H,45-54,ouvriers,,,,,,10.15
A,67166,674,H,45-54,prof_inter,,,,,,10.15
A,67166,674,H,55+,ouvriers,,,,,,5.08
A,67167,673,F,15-29,cadres,,,,,,4.97
A,67167,673,F,15-29,employes,,,,,,14.92
A,67167,673,F,15-29,ouvriers,,,,,,10.06
A,67167,673,F,15-29,prof_inter,,,,,,4.97
A,67167,673,F,30-44,artisans,,,,,,4.97
A,67167,673,F,30-44,cadres,,,,,,4.94
A,67167,673,F,30-44,employes,,,,,,29.7
A,67167,673,F,30-44,ouvriers,,,,,,14.81
A,67167,673,F,30-44,prof_inter,,,,,,44.58
A,67167,673,F,45-54,cadres,,,,,,9.95
A,67167,673,F,45-54,employes,,,,,,29.95
A,67167,673,F,45-54,ouvriers,,,,,,4.97
A,67167,673,F,45-54,prof_inter,,,,,,9.91
A,67167,673,F,55+,cadres,,,,,,5.01
A,67167,673,F,55+,employes,,,,,,40.2
A,67167,673,F,55+,ouvriers,,,,,,5.01
A,67167,673,F,55+,prof_inter,,,,,,30.03
A,67167,673,H,15-29,ouvriers,,,,,,4.94
A,67167,673,H,15-29,prof_inter,,,,,,14.92
A,67167,673,H,30-44,artisans,,,,,,5.01
A,67167,673,H,30-44,cadres,,,,,,34.67
A,67167,673,H,30-44,employes,,,,,,9.95
A,67167,673,H,30-44,ouvriers,,,,,,49.92
A,67167,673,H,30-44,prof_inter,,,,,,24.94
A,67167,673,H,45-54,cadres,,,,,,24.87
A,67167,673,H,45-54,employes,,,,,,10.02
A,67167,673,H,45-54,ouvriers,,,,,,49.63
A,67167,673,H,45-54,prof_inter,,,,,,15.0
A,67167,673,H,55+,artisans,,,,,,15.03
A,67167,673,H,55+,cadres,,,,,,25.02
A,67167,673,H,55+,ouvriers,,,,,,5.01
A,67167,673,H,55+,prof_inter,,,,,,14.99
A,67168,673,F,15-29,cadres,,,,,,5.06
A,67168,673,F,15-29,employes,,,,,,61.05
A,67168,673,F,15-29,prof_inter,,,,,,30.53
A,67168,673,F,30-44,artisans,,,,,,5.06
A,67168,673,F,30-44,cadres,,,,,,46.17
A,67168,673,F,30-44,employes,,,,,,30.78
A,67168,673,F,30-44,ouvriers,,,,,,5.11
A,67168,673,F,30-44,prof_inter,,,,,,51.52
A,67168,673,F,45-54,cadres,,,,,,15.44
A,67168,673,F,45-54,employes,,,,,,51.03
A,67168,673,F,45-54,ouvriers,,,,,,10.32
A,67168,673,F,45-54,prof_inter,,,,,,36.09
A,67168,673,F,55+,artisans,,,,,,5.06
A,67168,673,F,55+,cadres,,,,,,10.18
A,67168,673,F,55+,employes,,,,,,30.39
A,67168,673,F,55+,ouvriers,,,,,,15.19
A,67168,673,H,15-29,artisans,,,,,,10.16
A,67168,673,H,15-29,cadres,,,,,,5.11
A,67168,673,H,15-29,employes,,,,,,60.61
A,67168,673,H,15-29,ouvriers,,,,,,35.28
A,67168,673,H,15-29,prof_inter,,,,,,10.16
A,67168,673,H,30-44,artisans,,,,,,10.28
A,67168,673,H,30-44,cadres,,,,,,30.88
A,67168,673,H,30-44,employes,,,,,,35.74
A,67168,673,H,30-44,ouvriers,,,,,,35.7
A,67168,673,H,30-44,prof_inter,,,,,,36.04
A,67168,673,H,45-54,artisans,,,,,,10.13
A,67168,673,H,45-54,cadres,,,,,,5.16
A,67168,673,H,45-54,employes,,,,,,10.37
A,67168,673,H,45-54,ouvriers,,,,,,50.94
A,67168,673,H,45-54,prof_inter,,,,,,30.92
A,67168,673,H,55+,cadres,,,,,,25.37
A,67168,673,H,55+,ouvriers,,,,,,15.24
A,67168,673,H,55+,prof_inter,,,,,,15.34
A,67169,672,F,15-29,artisans,,,,,,5.19
A,67169,672,F,15-29,cadres,,,,,,5.0
A,67169,672,F,15-29,employes,,,,,,59.53
A,67169,672,F,15-29,ouvriers,,,,,,9.83
A,67169,672,F,15-29,prof_inter,,,,,,25.75
A,67169,672,F,30-44,cadres,,,,,,24.33
A,67169,672,F,30-44,employes,,,,,,57.92
A,67169,672,F,30-44,ouvriers,,,,,,9.48
A,67169,672,F,30-44,prof_inter,,,,,,84.19
A,67169,672,F,45-54,artisans,,,,,,25.57
A,67169,672,F,45-54,cadres,,,,,,9.68
A,67169,672,F,45-54,employes,,,,,,79.36
A,67169,672,F,45-54,ouvriers,,,,,,25.2
A,67169,672,F,45-54,prof_inter,,,,,,49.68
A,67169,672,F,55+,artisans,,,,,,5.19
A,67169,672,F,55+,cadres,,,,,,20.56
A,67169,672,F,55+,employes,,,,,,46.88
A,67169,672,F,55+,ouvriers,,,,,,36.13
A,67169,672,F,55+,prof_inter,,,,,,20.76
A,67169,672,H,15-29,artisans,,,,,,5.0
A,67169,672,H,15-29,employes,,,,,,25.39
A,67169,672,H,15-29,ouvriers,,,,,,106.43
A,67169,672,H,15-29,prof_inter,,,,,,39.53
A,67169,672,H,30-44,artisans,,,,,,9.31
A,67169,672,H,30-44,cadres,,,,,,49.15
A,67169,672,H,30-44,employes,,,,,,15.19
A,67169,672,H,30-44,ouvriers,,,,,,83.89
A,67169,672,H,30-44,prof_inter,,,,,,24.85
A,67169,672,H,45-54,artisans,,,,,,29.67
A,67169,672,H,45-54,cadres,,,,,,40.06
A,67169,672,H,45-54,employes,,,,,,14.48
A,67169,672,H,45-54,ouvriers,,,,,,90.66
A,67169,672,H,45-54,prof_inter,,,,,,19.68
A,67169,672,H,55+,artisans,,,,,,10.37
A,67169,672,H,55+,cadres,,,,,,46.32
A,67169,672,H,55+,employes,,,,,,5.0
A,67169,672,H,55+,ouvriers,,,,,,61.7
A,67169,672,H,55+,prof_inter,,,,,,29.85
A,67172,673,F,15-29,employes,,,,,,35.14
A,67172,673,F,15-29,prof_inter,,,,,,34.91
A,67172,673,F,30-44,artisans,,,,,,4.9
A,67172,673,F,30-44,cadres,,,,,,79.96
A,67172,673,F,30-44,employes,,,,,,54.79
A,67172,673,F,30-44,ouvriers,,,,,,9.97
A,67172,673,F,30-44,prof_inter,,,,,,79.86
A,67172,673,F,45-54,agriculteurs,,,,,,4.97
A,67172,673,F,45-54,cadres,,,,,,59.92
A,67172,673,F,45-54,employes,,,,,,65.15
A,67172,673,F,45-54,ouvriers,,,,,,14.97
A,67172,673,F,45-54,prof_inter,,,,,,44.95
A,67172,673,F,55+,artisans,,,,,,5.03
A,67172,673,F,55+,cadres,,,,,,15.1
A,67172,673,F,55+,employes,,,,,,50.21
A,67172,673,F,55+,ouvriers,,,,,,20.14
A,67172,673,F,55+,prof_inter,,,,,,40.24
A,67172,673,H,15-29,cadres,,,,,,10.04
A,67172,673,H,15-29,employes,,,,,,10.0
A,67172,673,H,15-29,ouvriers,,,,,,35.01
A,67172,673,H,15-29,prof_inter,,,,,,35.08
A,67172,673,H,30-44,agriculteurs,,,,,,10.0
A,67172,673,H,30-44,artisans,,,,,,10.0
A,67172,673,H,30-44,cadres,,,,,,49.82
A,67172,673,H,30-44,employes,,,,,,15.07
A,67172,673,H,30-44,ouvriers,,,,,,59.79
A,67172,673,H,30-44,prof_inter,,,,,,44.75
A,67172,673,H,45-54,agriculteurs,,,,,,4.97
A,67172,673,H,45-54,artisans,,,,,,35.01
A,67172,673,H,45-54,cadres,,,,,,69.99
A,67172,673,H,45-54,employes,,,,,,4.97
A,67172,673,H,45-54,ouvriers,,,,,,29.98
A,67172,673,H,45-54,prof_inter,,,,,,44.92
A,67172,673,H,55+,artisans,,,,,,10.07
A,67172,673,H,55+,cadres,,,,,,40.21
A,67172,673,H,55+,employes,,,,,,4.97
A,67172,673,H,55+,ouvriers,,,,,,20.24
A,67172,673,H,55+,prof_inter,,,,,,25.07
A,67173,674,F,15-29,cadres,,,,,,5.13
A,67173,674,F,15-29,ouvriers,,,,,,4.63
A,67173,674,F,15-29,prof_inter,,,,,,10.63
A,67173,674,F,30-44,cadres,,,,,,39.39
A,67173,674,F,30-44,employes,,,,,,14.9
A,67173,674,F,30-44,ouvriers,,,,,,4.63
A,67173,674,F,30-44,prof_inter,,,,,,30.3
A,67173,674,F,45-54,agriculteurs,,,,,,4.63
A,67173,674,F,45-54,cadres,,,,,,29.43
A,67173,674,F,45-54,employes,,,,,,19.67
A,67173,674,F,45-54,ouvriers,,,,,,5.32
A,67173,674,F,45-54,prof_inter,,,,,,14.55
A,67173,674,F,55+,cadres,,,,,,20.73
A,67173,674,F,55+,employes,,,,,,20.2
A,67173,674,F,55+,ouvriers,,,,,,5.13
A,67173,674,H,15-29,employes,,,,,,15.07
A,67173,674,H,15-29,ouvriers,,,,,,14.9
A,67173,674,H,15-29,prof_inter,,,,,,9.59
A,67173,674,H,30-44,cadres,,,,,,50.0
A,67173,674,H,30-44,employes,,,,,,5.13
A,67173,674,H,30-44,ouvriers,,,,,,10.09
A,67173,674,H,30-44,prof_inter,,,,,,30.16
A,67173,674,H,45-54,agriculteurs,,,,,,4.63
A,67173,674,H,45-54,artisans,,,,,,4.79
A,67173,674,H,45-54,cadres,,,,,,23.47
A,67173,674,H,45-54,employes,,,,,,9.92
A,67173,674,H,45-54,ouvriers,,,,,,10.09
A,67173,674,H,45-54,prof_inter,,,,,,14.89
A,67173,674,H,55+,agriculteurs,,,,,,5.13
A,67173,674,H,55+,artisans,,,,,,9.75
A,67173,674,H,55+,cadres,,,,,,10.09
A,67173,674,H,55+,ouvriers,,,,,,14.89
A,67173,674,H,55+,prof_inter,,,,,,10.27
A,67174,672,F,15-29,employes,,,,,,10.1
A,67174,672,F,15-29,prof_inter,,,,,,5.17
A,67174,672,F,30-44,cadres,,,,,,15.22
A,67174,672,F,30-44,employes,,,,,,45.81
A,67174,672,F,30-44,ouvriers,,,,,,15.46
A,67174,672,F,30-44,prof_inter,,,,,,30.78
A,67174,672,F,45-54,artisans,,,,,,5.07
A,67174,672,F,45-54,cadres,,,,,,5.07
A,67174,672,F,45-54,employes,,,,,,35.56
A,67174,672,F,45-54,ouvriers,,,,,,5.17
A,67174,672,F,45-54,prof_inter,,,,,,10.34
A,67174,672,F,55+,cadres,,,,,,5.17
A,67174,672,F,55+,employes,,,,,,20.59
A,67174,672,F,55+,ouvriers,,,,,,15.42
A,67174,672,F,55+,prof_inter,,,,,,10.39
A,67174,672,H,15-29,cadres,,,,,,5.03
A,67174,672,H,15-29,ouvriers,,,,,,35.76
A,67174,672,H,30-44,artisans,,,,,,10.2
A,67174,672,H,30-44,cadres,,,,,,10.24
A,67174,672,H,30-44,ouvriers,,,,,,46.2
A,67174,672,H,30-44,prof_inter,,,,,,20.34
A,67174,672,H,45-54,artisans,,,,,,10.34
A,67174,672,H,45-54,cadres,,,,,,5.07
A,67174,672,H,45-54,employes,,,,,,10.24
A,67174,672,H,45-54,ouvriers,,,,,,15.32
A,67174,672,H,45-54,prof_inter,,,,,,25.51
A,67174,672,H,55+,cadres,,,,,,5.17
A,67174,672,H,55+,ouvriers,,,,,,25.71
A,67176,672,F,15-29,cadres,,,,,,9.97
A,67176,672,F,15-29,employes,,,,,,78.92
A,67176,672,F,15-29,ouvriers,,,,,,24.89
A,67176,672,F,15-29,prof_inter,,,,,,53.93
A,67176,672,F,30-44,artisans,,,,,,19.87
A,67176,672,F,30-44,cadres,,,,,,34.6
A,67176,672,F,30-44,employes,,,,,,129.14
A,67176,672,F,30-44,ouvriers,,,,,,20.06
A,67176,672,F,30-44,prof_inter,,,,,,124.05
A,67176,672,F,45-54,agriculteurs,,,,,,4.89
A,67176,672,F,45-54,artisans,,,,,,4.89
A,67176,672,F,45-54,cadres,,,,,,9.9
A,67176,672,F,45-54,employes,,,,,,98.72
A,67176,672,F,45-54,ouvriers,,,,,,39.74
A,67176,672,F,45-54,prof_inter,,,,,,44.31
A,67176,672,F,55+,agriculteurs,,,,,,5.02
A,67176,672,F,55+,artisans,,,,,,9.71
A,67176,672,F,55+,cadres,,,,,,14.6
A,67176,672,F,55+,employes,,,,,,68.31
A,67176,672,F,55+,ouvriers,,,,,,19.43
A,67176,672,F,55+,prof_inter,,,,,,24.57
A,67176,672,H,15-29,artisans,,,,,,10.03
A,67176,672,H,15-29,cadres,,,,,,4.95
A,67176,672,H,15-29,employes,,,,,,34.92
A,67176,672,H,15-29,ouvriers,,,,,,84.06
A,67176,672,H,15-29,prof_inter,,,,,,59.68
A,67176,672,H,30-44,artisans,,,,,,34.73
A,67176,672,H,30-44,cadres,,,,,,24.63
A,67176,672,H,30-44,employes,,,,,,39.55
A,67176,672,H,30-44,ouvriers,,,,,,139.17
A,67176,672,H,30-44,prof_inter,,,,,,94.54
A,67176,672,H,45-54,agriculteurs,,,,,,5.02
A,67176,672,H,45-54,artisans,,,,,,30.1
A,67176,672,H,45-54,cadres,,,,,,39.36
A,67176,672,H,45-54,employes,,,,,,19.87
A,67176,672,H,45-54,ouvriers,,,,,,79.88
A,67176,672,H,45-54,prof_inter,,,,,,99.11
A,67176,672,H,55+,agriculteurs,,,,,,9.71
A,67176,672,H,55+,artisans,,,,,,9.71
A,67176,672,H,55+,cadres,,,,,,29.39
A,67176,672,H,55+,employes,,,,,,4.89
A,67176,672,H,55+,ouvriers,,,,,,102.98
A,67176,672,H,55+,prof_inter,,,,,,34.41
A,67177,672,F,15-29,cadres,,,,,,9.92
A,67177,672,F,15-29,employes,,,,,,9.92
A,67177,672,F,15-29,prof_inter,,,,,,4.79
A,67177,672,F,30-44,cadres,,,,,,4.88
A,67177,672,F,30-44,employes,,,,,,9.76
A,67177,672,F,30-44,prof_inter,,,,,,29.01
A,67177,672,F,45-54,employes,,,,,,14.63
A,67177,672,F,45-54,prof_inter,,,,,,14.55
A,67177,672,F,55+,cadres,,,,,,5.04
A,67177,672,F,55+,employes,,,,,,24.87
A,67177,672,F,55+,ouvriers,,,,,,19.75
A,67177,672,F,55+,prof_inter,,,,,,4.79
A,67177,672,H,15-29,artisans,,,,,,4.79
A,67177,672,H,15-29,prof_inter,,,,,,19.59
A,67177,672,H,30-44,artisans,,,,,,9.59
A,67177,672,H,30-44,employes,,,,,,14.96
A,67177,672,H,30-44,ouvriers,,,,,,19.51
A,67177,672,H,45-54,cadres,,,,,,9.59
A,67177,672,H,45-54,ouvriers,,,,,,9.92
A,67177,672,H,45-54,prof_inter,,,,,,14.55
A,67177,672,H,55+,cadres,,,,,,4.88
A,67177,672,H,55+,ouvriers,,,,,,9.75
A,67177,672,H,55+,prof_inter,,,,,,4.96
A,67178,674,F,15-29,employes,,,,,,10.88
A,67178,674,F,15-29,prof_inter,,,,,,5.15
A,67178,674,F,30-44,employes,,,,,,5.74
A,67178,674,F,30-44,ouvriers,,,,,,5.44
A,67178,674,F,30-44,prof_inter,,,,,,10.32
A,67178,674,F,45-54,artisans,,,,,,5.74
A,67178,674,F,45-54,cadres,,,,,,5.15
A,67178,674,F,45-54,employes,,,,,,5.44
A,67178,674,F,45-54,ouvriers,,,,,,10.89
A,67178,674,F,55+,employes,,,,,,10.31
A,67178,674,F,55+,ouvriers,,,,,,4.88
A,67178,674,H,15-29,ouvriers,,,,,,16.33
A,67178,674,H,15-29,prof_inter,,,,,,4.88
A,67178,674,H,30-44,cadres,,,,,,5.74
A,67178,674,H,30-44,ouvriers,,,,,,16.03
A,67178,674,H,30-44,prof_inter,,,,,,5.44
A,67178,674,H,45-54,cadres,,,,,,10.62
A,67178,674,H,45-54,ouvriers,,,,,,11.48
A,67178,674,H,55+,ouvriers,,,,,,5.15
A,67179,674,F,15-29,employes,,,,,,4.79
A,67179,674,F,15-29,ouvriers,,,,,,4.79
A,67179,674,F,15-29,prof_inter,,,,,,9.64
A,67179,674,F,30-44,artisans,,,,,,4.73
A,67179,674,F,30-44,cadres,,,,,,9.58
A,67179,674,F,30-44,employes,,,,,,14.31
A,67179,674,F,30-44,ouvriers,,,,,,4.73
A,67179,674,F,30-44,prof_inter,,,,,,28.69
A,67179,674,F,45-54,employes,,,,,,14.49
A,67179,674,F,45-54,ouvriers,,,,,,4.73
A,67179,674,F,45-54,prof_inter,,,,,,4.79
A,67179,674,F,55+,employes,,,,,,14.49
A,67179,674,F,55+,ouvriers,,,,,,4.91
A,67179,674,H,15-29,ouvriers,,,,,,14.37
A,67179,674,H,15-29,prof_inter,,,,,,9.76
A,67179,674,H,30-44,artisans,,,,,,4.57
A,67179,674,H,30-44,cadres,,,,,,19.16
A,67179,674,H,30-44,ouvriers,,,,,,4.79
A,67179,674,H,30-44,prof_inter,,,,,,28.46
A,67179,674,H,45-54,cadres,,,,,,4.79
A,67179,674,H,45-54,employes,,,,,,4.79
A,67179,674,H,45-54,ouvriers,,,,,,9.47
A,67179,674,H,45-54,prof_inter,,,,,,14.37
A,67179,674,H,55+,cadres,,,,,,9.64
A,67179,674,H,55+,employes,,,,,,4.85
A,67179,674,H,55+,ouvriers,,,,,,24.42
A,67179,674,H,55+,prof_inter,,,,,,9.7
A,67180,672,F,15-29,artisans,,,,,,29.9
A,67180,672,F,15-29,cadres,,,,,,127.51
A,67180,672,F,15-29,employes,,,,,,905.27
A,67180,672,F,15-29,ouvriers,,,,,,152.46
A,67180,672,F,15-29,prof_inter,,,,,,571.67
A,67180,672,F,30-44,artisans,,,,,,82.1
A,67180,672,F,30-44,cadres,,,,,,365.49
A,67180,672,F,30-44,employes,,,,,,1107.79
A,67180,672,F,30-44,ouvriers,,,,,,259.48
A,67180,672,F,30-44,prof_inter,,,,,,841.67
A,67180,672,F,45-54,artisans,,,,,,94.08
A,67180,672,F,45-54,cadres,,,,,,257.05
A,67180,672,F,45-54,employes,,,,,,798.84
A,67180,672,F,45-54,ouvriers,,,,,,275.66
A,67180,672,F,45-54,prof_inter,,,,,,561.54
A,67180,672,F,55+,agriculteurs,,,,,,7.66
A,67180,672,F,55+,artisans,,,,,,53.35
A,67180,672,F,55+,cadres,,,,,,216.06
A,67180,672,F,55+,employes,,,,,,612.64
A,67180,672,F,55+,ouvriers,,,,,,120.33
A,67180,672,F,55+,prof_inter,,,,,,564.55
A,67180,672,H,15-29,agriculteurs,,,,,,3.59
A,67180,672,H,15-29,artisans,,,,,,64.31
A,67180,672,H,15-29,cadres,,,,,,270.61
A,67180,672,H,15-29,employes,,,,,,943.32
A,67180,672,H,15-29,ouvriers,,,,,,741.74
A,67180,672,H,15-29,prof_inter,,,,,,597.7
A,67180,672,H,30-44,artisans,,,,,,167.5
A,67180,672,H,30-44,cadres,,,,,,531.24
A,67180,672,H,30-44,employes,,,,,,419.57
A,67180,672,H,30-44,ouvriers,,,,,,901.21
A,67180,672,H,30-44,prof_inter,,,,,,607.79
A,67180,672,H,45-54,artisans,,,,,,172.48
A,67180,672,H,45-54,cadres,,,,,,495.1
A,67180,672,H,45-54,employes,,,,,,175.69
A,67180,672,H,45-54,ouvriers,,,,,,706.0
A,67180,672,H,45-54,prof_inter,,,,,,525.53
A,67180,672,H,55+,agriculteurs,,,,,,20.4
A,67180,672,H,55+,artisans,,,,,,143.93
A,67180,672,H,55+,cadres,,,,,,429.07
A,67180,672,H,55+,employes,,,,,,126.92
A,67180,672,H,55+,ouvriers,,,,,,503.36
A,67180,672,H,55+,prof_inter,,,,,,373.16
A,67181,674,F,15-29,employes,,,,,,4.84
A,67181,674,F,15-29,ouvriers,,,,,,4.93
A,67181,674,F,15-29,prof_inter,,,,,,4.93
A,67181,674,F,30-44,cadres,,,,,,5.03
A,67181,674,F,30-44,employes,,,,,,9.68
A,67181,674,F,30-44,ouvriers,,,,,,4.75
A,67181,674,F,30-44,prof_inter,,,,,,9.68
A,67181,674,F,45-54,artisans,,,,,,4.84
A,67181,674,F,45-54,cadres,,,,,,4.93
A,67181,674,F,45-54,employes,,,,,,14.43
A,67181,674,F,45-54,ouvriers,,,,,,5.03
A,67181,674,F,45-54,prof_inter,,,,,,4.84
A,67181,674,H,15-29,ouvriers,,,,,,4.84
A,67181,674,H,30-44,artisans,,,,,,4.84
A,67181,674,H,30-44,cadres,,,,,,9.69
A,67181,674,H,30-44,ouvriers,,,,,,4.84
A,67181,674,H,30-44,prof_inter,,,,,,14.43
A,67181,674,H,45-54,artisans,,,,,,4.93
A,67181,674,H,45-54,ouvriers,,,,,,14.62
A,67182,678,F,15-29,cadres,,,,,,4.69
A,67182,678,F,15-29,employes,,,,,,32.98
A,67182,678,F,15-29,prof_inter,,,,,,13.78
A,67182,678,F,30-44,artisans,,,,,,23.91
A,67182,678,F,30-44,cadres,,,,,,34.54
A,67182,678,F,30-44,employes,,,,,,49.38
A,67182,678,F,30-44,ouvriers,,,,,,4.54
A,67182,678,F,30-44,prof_inter,,,,,,82.65
A,67182,678,F,45-54,artisans,,,,,,9.84
A,67182,678,F,45-54,cadres,,,,,,38.15
A,67182,678,F,45-54,employes,,,,,,18.47
A,67182,678,F,45-54,ouvriers,,,,,,9.38
A,67182,678,F,45-54,prof_inter,,,,,,29.07
A,67182,678,F,55+,cadres,,,,,,13.92
A,67182,678,F,55+,employes,,,,,,33.62
A,67182,678,F,55+,ouvriers,,,,,,4.69
A,67182,678,F,55+,prof_inter,,,,,,18.92
A,67182,678,H,15-29,cadres,,,,,,4.69
A,67182,678,H,15-29,ouvriers,,,,,,58.6
A,67182,678,H,15-29,prof_inter,,,,,,14.54
A,67182,678,H,30-44,agriculteurs,,,,,,5.33
A,67182,678,H,30-44,artisans,,,,,,24.52
A,67182,678,H,30-44,cadres,,,,,,53.9
A,67182,678,H,30-44,employes,,,,,,10.0
A,67182,678,H,30-44,ouvriers,,,,,,29.38
A,67182,678,H,30-44,prof_inter,,,,,,77.05
A,67182,678,H,45-54,agriculteurs,,,,,,4.84
A,67182,678,H,45-54,artisans,,,,,,4.84
A,67182,678,H,45-54,cadres,,,,,,19.84
A,67182,678,H,45-54,employes,,,,,,5.0
A,67182,678,H,45-54,ouvriers,,,,,,33.0
A,67182,678,H,45-54,prof_inter,,,,,,10.0
A,67182,678,H,55+,agriculteurs,,,,,,4.69
A,67182,678,H,55+,artisans,,,,,,9.69
A,67182,678,H,55+,cadres,,,,,,42.21
A,67182,678,H,55+,employes,,,,,,13.92
A,67182,678,H,55+,ouvriers,,,,,,18.77
A,67182,678,H,55+,prof_inter,,,,,,33.6
A,67183,674,F,15-29,employes,,,,,,19.99
A,67183,674,F,15-29,prof_inter,,,,,,15.12
A,67183,674,F,30-44,cadres,,,,,,5.09
A,67183,674,F,30-44,employes,,,,,,29.93
A,67183,674,F,30-44,ouvriers,,,,,,4.95
A,67183,674,F,30-44,prof_inter,,,,,,24.98
A,67183,674,F,45-54,artisans,,,,,,5.0
A,67183,674,F,45-54,employes,,,,,,20.12
A,67183,674,F,45-54,ouvriers,,,,,,14.99
A,67183,674,F,45-54,prof_inter,,,,,,10.13
A,67183,674,F,55+,artisans,,,,,,4.95
A,67183,674,F,55+,cadres,,,,,,4.95
A,67183,674,F,55+,employes,,,,,,19.99
A,67183,674,F,55+,ouvriers,,,,,,4.95
A,67183,674,F,55+,prof_inter,,,,,,5.09
A,67183,674,H,15-29,cadres,,,,,,9.99
A,67183,674,H,15-29,ouvriers,,,,,,19.86
A,67183,674,H,15-29,prof_inter,,,,,,14.99
A,67183,674,H,30-44,agriculteurs,,,,,,4.95
A,67183,674,H,30-44,artisans,,,,,,10.08
A,67183,674,H,30-44,employes,,,,,,15.17
A,67183,674,H,30-44,ouvriers,,,,,,30.02
A,67183,674,H,30-44,prof_inter,,,,,,20.07
A,67183,674,H,45-54,artisans,,,,,,5.09
A,67183,674,H,45-54,cadres,,,,,,5.0
A,67183,674,H,45-54,ouvriers,,,,,,34.98
A,67183,674,H,45-54,prof_inter,,,,,,29.94
